"tm_ky","mal_id","recommendation_id","num_recommendations"
5,2966,10163,9
5,2966,457,9
5,2966,39468,9
5,2966,3958,8
5,2966,486,7
5,1842,5941,2
5,1842,2159,2
5,1842,263,1
5,1842,135,1
5,1842,37007,1
5,1842,22,1
5,1842,15,1
5,1842,32615,1
5,1842,37965,1
5,1842,37403,1
5,37520,38000,38
5,37520,41025,18
5,37520,37521,11
5,37520,457,11
5,37520,205,10
5,37520,6594,10
5,37520,2418,9
5,37520,5114,7
5,37520,1827,6
5,37520,249,6
5,37989,16498,1
5,37989,918,1
5,1142,4181,3
5,1142,4477,1
5,1142,10460,1
5,1142,145,1
5,1142,1222,1
5,1142,322,1
5,1142,1453,1
5,1142,10162,1
5,16894,18507,4
5,16894,20583,3
5,16894,15,2
5,16894,18689,2
5,16894,170,2
5,16894,23199,1
5,16894,22265,1
5,16894,28891,1
5,16894,6746,1
5,16894,7661,1
5,18115,6702,5
5,18115,11061,4
5,18115,5114,4
5,18115,9919,2
5,18115,153,2
5,18115,40221,2
5,18115,22199,2
5,18115,1735,1
5,18115,708,1
5,18115,31764,1
5,627,5941,11
5,627,18689,8
5,627,22,6
5,627,20583,4
5,627,2159,4
5,627,263,3
5,627,1065,3
5,627,388,2
5,627,21185,2
5,627,15,2
5,33051,32615,3
5,33051,33,1
5,33051,1023,1
5,33051,34866,1
5,33051,41457,1
5,33051,18295,1
5,33051,5682,1
5,33051,10793,1
5,33051,2904,1
5,1735,269,30
5,1735,34572,16
5,1735,21,15
5,1735,6702,14
5,1735,11061,14
5,1735,40748,10
5,1735,813,9
5,1735,5114,9
5,1735,3655,7
5,1735,31964,5
5,9863,918,60
5,9863,7769,7
5,9863,11761,7
5,9863,33255,6
5,9863,11843,6
5,9863,9969,4
5,9863,14813,4
5,9863,28977,3
5,9863,20031,3
5,9863,11887,2
5,3091,4081,3
5,3091,37451,1
5,3091,2685,1
5,3091,326,1
5,23847,18245,16
5,23847,12189,7
5,23847,39195,3
5,23847,11887,3
5,23847,4224,3
5,23847,30727,3
5,23847,32949,2
5,23847,35507,2
5,23847,30015,2
5,23847,37450,2
5,43325,40052,2
5,43325,48580,1
5,43325,37525,1
5,43325,1575,1
5,43325,19,1
5,43325,4898,1
5,43325,41619,1
5,6,1,80
5,6,45,25
5,6,25,13
5,6,27,12
5,6,411,11
5,6,267,8
5,6,24439,7
5,6,4981,7
5,6,297,6
5,6,40256,6
5,49114,5114,1
5,49114,26243,1
5,38680,14713,17
5,38680,33899,8
5,38680,31646,6
5,38680,853,5
5,38680,45055,4
5,38680,6045,4
5,38680,38080,4
5,38680,32729,3
5,38680,2167,3
5,38680,14813,3
5,38003,28735,1
5,38003,1,1
5,38003,39063,1
5,38003,1575,1
5,38003,42249,1
5,42897,4224,17
5,42897,41389,10
5,42897,35968,10
5,42897,7054,9
5,42897,145,8
5,42897,34902,8
5,42897,14227,6
5,42897,40530,6
5,42897,48736,6
5,42897,37999,6
5,45577,42938,2
5,45577,877,1
5,45577,32935,1
5,45577,35180,1
5,558,7661,3
5,558,18689,2
5,558,386,1
5,558,135,1
5,558,11061,1
5,558,22,1
5,558,17,1
5,3226,9693,1
5,3226,386,1
5,3226,388,1
5,3226,1539,1
5,3226,18689,1
5,40729,43763,2
5,40729,4087,1
5,40729,2402,1
5,40729,7193,1
5,40729,22135,1
5,38481,2025,1
5,41457,16498,17
5,41457,22729,12
5,41457,1575,11
5,41457,35849,10
5,41457,31251,10
5,41457,8888,5
5,41457,33502,5
5,41457,40028,4
5,41457,32615,3
5,41457,46095,3
5,7674,25835,31
5,7674,12431,16
5,7674,23289,15
5,7674,1535,9
5,7674,13759,8
5,7674,10800,8
5,7674,9926,4
5,7674,35756,4
5,7674,21185,4
5,7674,23277,4
5,32867,20689,2
5,32867,30503,2
5,32867,4879,1
5,32867,8476,1
5,32867,28999,1
5,32867,6702,1
5,32867,37496,1
5,32867,7598,1
5,32867,16005,1
5,32867,2251,1
5,10800,31646,24
5,10800,38080,18
5,10800,135,17
5,10800,20583,15
5,10800,13349,9
5,10800,9289,9
5,10800,23273,8
5,10800,7674,8
5,10800,18507,8
5,10800,5671,8
5,6811,45,2
5,6811,123,2
5,6811,6634,1
5,6811,4282,1
5,6811,856,1
5,6811,153,1
5,6811,355,1
5,6811,223,1
5,18195,4181,14
5,18195,6547,10
5,18195,9756,4
5,18195,9989,2
5,18195,2236,1
5,18195,16067,1
5,18195,33502,1
5,18195,24765,1
5,18195,2926,1
5,18195,934,1
5,1453,21405,7
5,1453,1087,6
5,1453,1065,6
5,1453,189,3
5,1453,1293,3
5,1453,210,3
5,1453,691,3
5,1453,13585,2
5,1453,729,2
5,1453,390,2
5,37171,11843,32
5,37171,10165,30
5,37171,38619,17
5,37171,10711,14
5,37171,37105,14
5,37171,35821,11
5,37171,30831,5
5,37171,34881,5
5,37171,33255,4
5,37171,36873,4
5,34636,32995,11
5,34636,20583,11
5,34636,263,9
5,34636,23273,6
5,34636,21185,6
5,34636,40392,3
5,34636,37965,3
5,34636,18507,2
5,34636,46352,2
5,34636,11771,2
5,22297,2593,7
5,22297,4654,3
5,22297,22535,2
5,22297,31240,2
5,22297,35076,2
5,22297,34561,2
5,22297,10087,2
5,22297,64,2
5,22297,440,2
5,22297,38000,2
5,1889,9253,15
5,1889,9756,7
5,1889,31043,7
5,1889,4382,4
5,1889,7724,4
5,1889,31240,4
5,1889,19,3
5,1889,226,2
5,1889,42203,2
5,1889,369,2
5,25681,11013,3
5,25681,20507,2
5,25681,4081,2
5,25681,25013,2
5,25681,23251,2
5,25681,249,2
5,25681,30503,1
5,25681,1965,1
5,25681,40730,1
5,25681,8476,1
5,23623,22789,3
5,23623,10162,1
5,23623,23269,1
5,23623,488,1
5,23623,16732,1
5,23623,14511,1
5,23623,10165,1
5,23623,31646,1
5,23623,5680,1
5,32843,20973,1
5,28171,28,23
5,28171,34933,13
5,28171,24629,12
5,28171,19815,12
5,28171,10033,9
5,28171,110,7
5,28171,34012,7
5,28171,38691,7
5,28171,20583,6
5,28171,37033,6
5,35838,34599,34
5,35838,486,15
5,35838,34798,7
5,35838,24765,7
5,35838,6802,7
5,35838,10357,6
5,35838,37302,6
5,35838,387,5
5,35838,35079,4
5,35838,457,4
5,440,10721,22
5,440,30,22
5,440,18679,17
5,440,338,14
5,440,721,13
5,440,9756,12
5,440,853,9
5,440,35503,9
5,440,795,7
5,440,26165,5
5,2150,5276,1
5,2150,3460,1
5,2150,2950,1
5,2150,2836,1
5,2150,2813,1
5,2150,34599,1
5,2150,2571,1
5,2150,3754,1
5,2150,33089,1
5,962,4081,5
5,962,457,3
5,962,387,2
5,962,2942,1
5,962,975,1
5,962,36800,1
5,962,799,1
5,962,11239,1
5,962,486,1
5,962,750,1
5,1519,1,3
5,1519,5682,2
5,1519,226,2
5,1519,392,1
5,1519,3614,1
5,1519,2251,1
5,1519,4087,1
5,1519,13601,1
5,1519,2025,1
5,1519,198,1
5,40852,39551,1
5,40852,41487,1
5,33486,20,4
5,33486,30276,3
5,33486,11061,3
5,33486,6702,2
5,33486,24405,2
5,33486,34134,2
5,33486,30654,2
5,33486,34572,2
5,33486,28171,1
5,33486,24833,1
5,28223,1535,48
5,28223,6547,33
5,28223,228,18
5,28223,19815,13
5,28223,13601,13
5,28223,34933,12
5,28223,33352,11
5,28223,1589,10
5,28223,16592,8
5,28223,3420,7
5,7791,1887,7
5,7791,15051,4
5,7791,66,3
5,7791,34798,3
5,7791,16417,3
5,7791,19111,2
5,7791,27989,2
5,7791,1858,2
5,7791,57,2
5,7791,12189,2
5,30503,9919,4
5,30503,15809,2
5,30503,32867,2
5,30503,25681,1
5,30503,269,1
5,30503,4081,1
5,30503,861,1
5,30503,17074,1
5,30503,2002,1
5,30503,40784,1
5,853,3470,80
5,853,120,70
5,853,1562,55
5,853,7054,43
5,853,30205,24
5,853,23289,21
5,853,40752,15
5,853,2034,14
5,853,10321,13
5,853,32899,12
5,42249,31043,61
5,42249,31240,15
5,42249,9253,13
5,42249,44074,7
5,42249,40904,5
5,42249,6746,5
5,42249,36649,5
5,42249,6114,4
5,42249,851,4
5,42249,30015,3
5,11597,11499,4
5,11597,8769,3
5,11597,7647,3
5,11597,7785,2
5,11597,10790,2
5,11597,2605,2
5,11597,10165,2
5,11597,1530,1
5,11597,20507,1
5,11597,15225,1
5,235,1535,17
5,235,407,13
5,235,31043,13
5,235,8425,10
5,235,2076,10
5,235,341,9
5,235,12189,8
5,235,244,5
5,235,2985,4
5,235,40911,3
5,239,19,14
5,239,1699,9
5,239,32998,6
5,239,2246,5
5,239,1535,4
5,239,1013,4
5,239,267,4
5,239,1575,4
5,239,4898,4
5,239,440,3
5,36296,32182,13
5,36296,33206,10
5,36296,918,8
5,36296,10162,5
5,36296,43692,5
5,36296,33255,5
5,36296,34350,4
5,36296,10165,3
5,36296,22789,3
5,36296,37171,3
5,232,2923,20
5,232,177,19
5,232,76,16
5,232,5678,10
5,232,530,10
5,232,14829,9
5,232,9756,7
5,232,1688,7
5,232,122,6
5,232,1808,6
5,813,392,32
5,813,21,16
5,813,1735,9
5,813,11061,8
5,813,30276,8
5,813,20,7
5,813,6702,6
5,813,269,6
5,813,1254,5
5,813,96,4
5,39792,25835,8
5,39792,227,7
5,39792,35839,4
5,39792,7674,3
5,39792,2164,2
5,39792,44407,2
5,39792,2154,2
5,39792,35756,2
5,39792,41361,2
5,39792,20673,1
5,3701,486,10
5,3701,1454,7
5,3701,34599,7
5,3701,30,6
5,3701,790,6
5,3701,339,5
5,3701,601,5
5,3701,2033,5
5,3701,4981,4
5,3701,40834,4
5,1604,15,15
5,1604,1559,15
5,1604,7592,14
5,1604,31964,10
5,1604,6702,9
5,1604,20,8
5,1604,21,7
5,1604,9513,7
5,1604,918,6
5,1604,12967,6
5,35857,40052,2
5,35857,30736,1
5,35857,1,1
5,4477,1142,1
5,4477,37975,1
5,4477,9074,1
5,4477,853,1
5,1827,2418,16
5,1827,153,13
5,1827,25013,10
5,1827,3358,9
5,1827,5420,8
5,1827,37520,6
5,1827,4087,5
5,1827,1818,5
5,1827,28249,5
5,1827,6211,4
5,37962,28891,2
5,37962,31988,2
5,37962,30344,1
5,37962,40417,1
5,37962,35180,1
5,37962,38080,1
5,37962,40174,1
5,37962,40148,1
5,18,2608,4
5,18,4039,1
5,18,6675,1
5,186,6675,2
5,39783,38186,4
5,39783,43969,2
5,39783,40004,2
5,39783,40839,1
5,39783,48736,1
5,6746,2251,141
5,6746,14467,26
5,6746,31478,19
5,6746,1535,15
5,6746,35889,15
5,6746,10568,14
5,6746,46102,13
5,6746,21603,12
5,6746,24439,10
5,6746,2025,10
5,40815,39535,3
5,40815,35062,2
5,40815,30123,2
5,40815,10800,1
5,40815,38691,1
5,40815,40960,1
5,30831,31240,51
5,30831,28121,34
5,30831,38659,29
5,30831,41456,25
5,30831,19815,23
5,30831,35203,19
5,30831,39292,17
5,30831,11757,14
5,30831,37105,12
5,30831,918,10
5,37430,29803,54
5,37430,37984,24
5,37430,43523,17
5,37430,35790,14
5,37430,39535,14
5,37430,38790,11
5,37430,36882,9
5,37430,38691,9
5,37430,39468,7
5,37430,17265,6
5,40911,1535,39
5,40911,4898,15
5,40911,1575,6
5,40911,13601,5
5,40911,40052,4
5,40911,35240,3
5,40911,235,3
5,40911,38161,3
5,40911,41619,3
5,40911,32998,3
5,2581,1575,27
5,2581,71,8
5,2581,22729,4
5,2581,2904,3
5,2581,3572,3
5,2581,16668,3
5,2581,90,2
5,2581,12471,2
5,2581,30,2
5,2581,820,2
5,19815,15315,99
5,19815,11757,55
5,19815,34933,32
5,19815,1575,28
5,19815,17265,28
5,19815,1535,23
5,19815,30831,23
5,19815,29803,20
5,19815,28223,13
5,19815,28171,12
5,721,9756,30
5,721,440,13
5,721,122,6
5,721,100,6
5,721,427,5
5,721,232,5
5,721,177,4
5,721,1946,4
5,721,530,3
5,721,10721,3
5,13759,4224,37
5,13759,21405,36
5,13759,14741,16
5,13759,40904,13
5,13759,23273,13
5,13759,16,13
5,13759,23277,11
5,13759,14813,10
5,13759,37450,10
5,13759,17895,9
5,32282,10396,1
5,32282,31636,1
5,32282,28,1
5,32282,31964,1
5,32282,33486,1
5,32282,20899,1
5,4224,1195,64
5,4224,2034,53
5,4224,13759,37
5,4224,17895,35
5,4224,2167,28
5,4224,18897,27
5,4224,14741,27
5,4224,355,24
5,4224,14227,22
5,4224,7769,22
5,121,1482,34
5,121,1536,17
5,121,2251,12
5,121,3588,10
5,121,60,9
5,121,30,8
5,121,1575,7
5,121,9919,7
5,121,20,4
5,121,6702,4
5,8129,1562,12
5,8129,853,12
5,8129,322,11
5,8129,6045,4
5,8129,7647,4
5,8129,16742,4
5,8129,1210,4
5,8129,240,4
5,8129,13759,3
5,8129,120,2
5,34572,20,51
5,34572,31964,42
5,34572,6702,37
5,34572,1735,16
5,34572,21,13
5,34572,9919,12
5,34572,11061,9
5,34572,269,9
5,34572,23755,4
5,34572,20583,4
5,18689,20583,37
5,18689,2159,10
5,18689,627,8
5,18689,11771,7
5,18689,18179,6
5,18689,5941,4
5,18689,170,3
5,18689,5040,3
5,18689,32494,3
5,18689,34572,2
5,39198,709,11
5,39198,28497,5
5,39198,12029,4
5,39198,37779,4
5,39198,593,4
5,39198,37914,3
5,39198,38691,3
5,39198,1901,3
5,39198,41619,2
5,39198,38707,2
5,39592,1,1
5,39592,31433,1
5,28025,22535,1
5,34076,19703,1
5,34076,34537,1
5,34076,7785,1
5,23283,1535,89
5,23283,5630,25
5,23283,13601,18
5,23283,32827,17
5,23283,1575,14
5,23283,19,12
5,23283,9253,9
5,23283,31043,9
5,23283,28621,8
5,23283,31798,7
5,34822,35639,28
5,34822,1689,9
5,34822,6045,7
5,34822,34902,6
5,34822,8426,5
5,34822,41389,5
5,34822,21327,4
5,34822,2476,4
5,34822,32281,4
5,34822,4224,4
5,24833,245,36
5,24833,31964,28
5,24833,35507,26
5,24833,16592,25
5,24833,6547,16
5,24833,29589,10
5,24833,6347,8
5,24833,19429,7
5,24833,918,6
5,24833,22199,6
5,36456,24833,2
5,36456,11061,2
5,36456,34134,1
5,36456,34443,1
5,36456,20,1
5,36456,20583,1
5,36456,479,1
5,36456,35044,1
5,36456,9941,1
5,36456,32951,1
5,12189,14813,75
5,12189,8425,38
5,12189,849,25
5,12189,11887,20
5,12189,2167,12
5,12189,14741,12
5,12189,30187,11
5,12189,35507,10
5,12189,10568,10
5,12189,32093,9
5,20899,11061,14
5,20899,31580,4
5,20899,10588,4
5,20899,10087,3
5,20899,967,3
5,20899,154,3
5,20899,21,2
5,20899,1468,2
5,20899,813,2
5,20899,392,2
5,16918,3001,11
5,16918,22789,11
5,16918,28171,6
5,16918,12431,6
5,16918,5114,4
5,16918,6956,4
5,16918,16,4
5,16918,17549,4
5,16918,4081,3
5,16918,12883,3
5,38993,21877,1
5,38993,18897,1
5,38993,34984,1
5,38993,6045,1
5,38993,42361,1
5,48926,37614,14
5,48926,32648,9
5,48926,37999,8
5,48926,6045,6
5,48926,33255,4
5,48926,42897,4
5,48926,21327,3
5,48926,38787,3
5,48926,48553,3
5,48926,14719,2
5,302,160,8
5,302,513,7
5,302,1251,3
5,302,80,2
5,302,2254,1
5,302,34712,1
5,302,572,1
5,302,757,1
5,302,708,1
5,302,34541,1
5,3927,1575,3
5,3927,85,2
5,3927,3972,2
5,3927,2158,1
5,3927,15197,1
5,3927,269,1
5,3927,1915,1
5,3927,1535,1
5,3927,2582,1
5,3927,561,1
5,4722,1974,17
5,4722,7054,17
5,4722,853,12
5,4722,1562,12
5,4722,2034,8
5,4722,3470,7
5,4722,427,6
5,4722,877,6
5,4722,25013,6
5,4722,10321,6
5,40907,11061,2
5,24277,2112,1
5,6547,9989,85
5,6547,28999,80
5,6547,2167,64
5,6547,849,57
5,6547,28223,33
5,6547,27775,30
5,6547,4181,29
5,6547,13655,26
5,6547,23273,18
5,6547,24833,16
5,2025,5682,48
5,2025,68,17
5,2025,1,16
5,2025,1575,15
5,2025,13601,14
5,2025,1691,12
5,2025,5630,12
5,2025,7,12
5,2025,1535,11
5,2025,20689,11
5,135,10800,17
5,135,481,7
5,135,263,5
5,135,5671,5
5,135,2562,5
5,135,1535,4
5,135,31646,4
5,135,1974,4
5,135,506,3
5,135,476,3
5,15059,12361,1
5,15059,5028,1
5,15059,1,1
5,15059,6675,1
5,11771,20583,130
5,11771,18507,31
5,11771,170,26
5,11771,22,15
5,11771,18179,8
5,11771,15,8
5,11771,292,7
5,11771,18689,7
5,11771,37403,7
5,11771,2159,6
5,22145,5530,3
5,22145,16035,3
5,22145,1576,1
5,22145,15809,1
5,22145,777,1
5,22145,1482,1
5,22145,2593,1
5,22145,31229,1
5,22145,22101,1
5,22145,11013,1
5,41402,31964,1
5,2164,339,10
5,2164,584,9
5,2164,874,7
5,2164,387,6
5,2164,13125,5
5,2164,34599,5
5,2164,2596,5
5,2164,1943,3
5,2164,1690,3
5,2164,48,3
5,38668,24439,11
5,38668,36028,6
5,38668,48414,5
5,38668,35120,5
5,38668,37520,5
5,38668,39539,5
5,38668,16498,5
5,38668,39195,3
5,38668,41433,3
5,38668,918,2
5,27833,2251,2
5,27833,23421,2
5,27833,11771,1
5,27833,40359,1
5,27833,2904,1
5,27833,1735,1
5,27833,6,1
5,27833,16894,1
5,1974,4722,17
5,1974,427,8
5,1974,135,4
5,1974,122,3
5,1974,1698,3
5,1974,43691,3
5,1974,1375,2
5,1974,3673,2
5,1974,33378,2
5,1974,34636,2
5,8425,8915,46
5,8425,12189,38
5,8425,10568,36
5,8425,4898,21
5,8425,2966,17
5,8425,4224,14
5,8425,235,10
5,8425,10798,10
5,8425,4896,9
5,8425,5530,8
5,14713,20507,36
5,14713,11013,32
5,14713,249,30
5,14713,120,27
5,14713,7054,18
5,14713,38680,17
5,14713,20457,12
5,14713,36754,11
5,14713,8476,11
5,14713,853,9
5,237,4177,37
5,237,30,28
5,237,2001,24
5,237,35849,18
5,237,10793,16
5,237,1575,13
5,237,97,9
5,237,16524,7
5,237,9314,7
5,237,92,6
5,35062,33352,15
5,35062,4081,12
5,35062,2966,6
5,35062,30123,6
5,35062,39575,6
5,35062,25013,5
5,35062,34599,5
5,35062,36754,4
5,35062,37497,3
5,35062,4551,3
5,1559,263,25
5,1559,1604,15
5,1559,174,8
5,1559,20,6
5,1559,479,6
5,1559,15,5
5,1559,2104,4
5,1559,392,4
5,1559,210,4
5,1559,31964,3
5,339,30,47
5,339,369,34
5,339,790,28
5,339,437,22
5,339,387,17
5,339,323,17
5,339,26,16
5,339,43,14
5,339,9756,13
5,339,1943,10
5,18679,2001,124
5,18679,227,27
5,18679,8795,22
5,18679,440,17
5,18679,32681,13
5,18679,22199,11
5,18679,35848,9
5,18679,6030,9
5,18679,30276,9
5,18679,974,8
5,1486,74,16
5,1486,334,5
5,1486,233,4
5,1486,1516,3
5,1486,32601,2
5,1486,3731,2
5,1486,122,2
5,1486,7054,2
5,1486,1887,2
5,1486,1728,2
5,31251,41457,10
5,31251,22729,8
5,31251,1575,5
5,31251,2001,5
5,31251,89,3
5,31251,30,3
5,31251,21639,3
5,31251,2581,2
5,31251,92,2
5,31251,2002,2
5,1914,123,1
5,1914,6895,1
5,1914,153,1
5,1914,853,1
5,1914,25013,1
5,44055,42897,5
5,44055,39533,5
5,44055,32995,1
5,44055,32093,1
5,44055,37786,1
5,44055,32899,1
5,44055,39790,1
5,44055,30015,1
5,35788,861,1
5,35788,28,1
5,35788,35298,1
5,35788,6586,1
5,42923,18507,10
5,42923,32995,9
5,42923,20583,8
5,42923,185,5
5,42923,36649,5
5,42923,33899,4
5,42923,39533,4
5,42923,43756,2
5,42923,31559,2
5,42923,40803,2
5,72,24,8
5,72,849,7
5,72,22147,4
5,72,2104,4
5,72,66,3
5,72,3616,2
5,72,1281,2
5,72,1691,2
5,72,1559,2
5,72,2034,1
5,153,1827,13
5,153,957,12
5,153,25013,11
5,153,182,9
5,153,5420,9
5,153,123,8
5,153,5041,5
5,153,251,5
5,153,14513,4
5,153,249,3
5,2034,4224,53
5,2034,6045,33
5,2034,1222,23
5,2034,3731,20
5,2034,853,14
5,2034,14227,13
5,2034,3470,9
5,2034,28297,9
5,2034,4722,8
5,2034,7054,7
5,25013,30123,67
5,25013,28249,50
5,25013,123,16
5,25013,23755,15
5,25013,957,14
5,25013,153,11
5,25013,1827,10
5,25013,249,9
5,25013,5835,9
5,25013,4722,6
5,27663,57,1
5,27663,22265,1
5,27663,22,1
5,27663,24405,1
5,27663,185,1
5,889,12413,72
5,889,1,63
5,889,5682,28
5,889,25183,18
5,889,2251,13
5,889,4087,11
5,889,777,11
5,889,5356,10
5,889,40052,9
5,889,205,7
5,1482,121,34
5,1482,9919,31
5,1482,3588,24
5,1482,5114,23
5,1482,269,19
5,1482,5530,17
5,1482,1818,12
5,1482,60,11
5,1482,6444,10
5,1482,27,7
5,589,4074,2
5,589,967,2
5,589,1537,2
5,589,202,2
5,589,5267,2
5,589,1254,1
5,589,16498,1
5,589,5933,1
5,589,6202,1
5,589,6114,1
5,16,31646,17
5,16,1698,16
5,16,13759,13
5,16,4081,7
5,16,10460,6
5,16,6045,6
5,16,877,5
5,16,1222,5
5,16,17895,5
5,16,5630,5
5,16706,15583,3
5,16706,7311,2
5,16706,13663,2
5,16706,5909,1
5,16706,18245,1
5,16706,33743,1
5,16706,18857,1
5,16706,12293,1
5,16706,8676,1
5,14513,11061,20
5,14513,6702,12
5,14513,23755,10
5,14513,5114,8
5,14513,21,8
5,14513,153,4
5,14513,8086,4
5,14513,25013,4
5,14513,28249,3
5,14513,28121,3
5,35790,36882,32
5,35790,31240,22
5,35790,40750,17
5,35790,37430,14
5,35790,11757,13
5,35790,31859,10
5,35790,2966,6
5,35790,29803,6
5,35790,37210,5
5,35790,38790,5
5,16049,9253,1
5,16049,19163,1
5,16049,20709,1
5,16049,94,1
5,16049,4038,1
5,16049,31553,1
5,16049,31964,1
5,16049,77,1
5,16049,28999,1
5,16049,32887,1
5,6211,9989,15
5,6211,578,14
5,6211,40515,7
5,6211,9479,5
5,6211,1827,4
5,6211,8074,4
5,6211,19115,3
5,6211,24765,3
5,6211,798,3
5,6211,1857,2
5,40174,40842,3
5,40174,24765,1
5,40174,37962,1
5,44235,36259,4
5,44235,42514,3
5,44235,33430,1
5,44235,32664,1
5,44235,28921,1
5,44235,44040,1
5,44235,40358,1
5,535,1184,1
5,535,435,1
5,535,355,1
5,535,534,1
5,535,4200,1
5,535,121,1
5,535,3588,1
5,535,630,1
5,535,71,1
5,535,1181,1
5,14813,12189,75
5,14813,37450,44
5,14813,35507,42
5,14813,10719,37
5,14813,5081,23
5,14813,4224,17
5,14813,16742,13
5,14813,14749,12
5,14813,30015,11
5,14813,13759,10
5,2167,1530,101
5,2167,6547,64
5,2167,101,33
5,2167,4224,28
5,2167,9989,23
5,2167,13655,20
5,2167,2924,13
5,2167,37450,12
5,2167,12189,12
5,2167,6045,10
5,4789,12445,5
5,4789,4181,5
5,4789,2167,3
5,4789,3299,3
5,4789,694,2
5,4789,1699,2
5,4789,101,1
5,4789,2476,1
5,4789,14289,1
5,4789,514,1
5,7054,3470,171
5,7054,853,43
5,7054,23673,24
5,7054,14227,20
5,7054,14713,18
5,7054,4722,17
5,7054,6045,15
5,7054,145,13
5,7054,14289,10
5,7054,11013,10
5,39468,38691,23
5,39468,38555,11
5,39468,39535,9
5,39468,2966,9
5,39468,37430,7
5,39468,42826,5
5,39468,5420,5
5,39468,39575,4
5,39468,41312,4
5,39468,40128,4
5,41169,35839,1
5,41169,23587,1
5,41169,33899,1
5,41169,27989,1
5,16067,9989,43
5,16067,13125,31
5,16067,23079,16
5,16067,11433,11
5,16067,11887,11
5,16067,17895,8
5,16067,23273,8
5,16067,4181,7
5,16067,13759,6
5,16067,12883,6
5,7720,15,1
5,7720,263,1
5,7720,18689,1
5,7720,2112,1
5,7720,18179,1
5,846,918,1
5,846,10165,1
5,846,72,1
5,846,66,1
5,846,6347,1
5,1065,5941,9
5,1065,1453,6
5,1065,386,3
5,1065,627,3
5,1065,11697,2
5,1065,1087,2
5,1065,2159,1
5,1065,32947,1
5,1065,12189,1
5,1065,729,1
5,23199,16894,1
5,23199,6,1
5,23199,5593,1
5,23199,42249,1
5,23199,25183,1
5,23199,918,1
5,23199,20785,1
5,23199,24439,1
5,23199,24415,1
5,23199,2904,1
5,2004,4081,6
5,2004,966,2
5,2004,3946,2
5,2004,37105,1
5,2004,861,1
5,2004,4981,1
5,2004,457,1
5,2004,918,1
5,27989,5680,23
5,27989,23273,13
5,27989,35839,8
5,27989,33899,6
5,27989,38080,6
5,27989,43691,5
5,27989,20583,5
5,27989,13333,5
5,27989,1698,4
5,27989,35503,4
5,39570,8769,1
5,39570,21877,1
5,40716,10162,12
5,40716,22789,8
5,40716,2605,6
5,40716,32828,6
5,40716,39575,3
5,40716,7674,3
5,40716,42668,2
5,40716,38778,2
5,40716,25835,2
5,40716,23289,1
5,6045,14289,67
5,6045,2034,33
5,6045,1562,29
5,6045,21995,24
5,6045,1222,19
5,6045,28297,18
5,6045,4224,16
5,6045,7054,15
5,6045,14227,15
5,6045,8768,12
5,33206,38759,31
5,33206,15809,19
5,33206,33731,12
5,33206,40586,11
5,33206,34618,10
5,33206,36296,10
5,33206,33988,10
5,33206,10165,8
5,33206,30307,7
5,33206,31953,5
5,40397,39196,8
5,40397,37716,6
5,40397,32093,6
5,40397,33206,3
5,40397,39468,3
5,40397,918,2
5,40397,41833,2
5,40397,40526,2
5,40397,40834,2
5,40397,9000,1
5,9656,3731,1
5,9656,39547,1
5,9656,1562,1
5,9656,42938,1
5,9656,21405,1
5,9656,31173,1
5,12031,28249,10
5,12031,37521,4
5,12031,5226,4
5,12031,24135,3
5,12031,820,2
5,12031,9806,2
5,12031,33,2
5,12031,20,2
5,12031,34547,2
5,12031,31764,2
5,30015,31043,25
5,30015,40904,21
5,30015,1210,15
5,30015,14813,11
5,30015,11887,11
5,30015,32729,10
5,30015,6547,9
5,30015,6045,8
5,30015,36038,7
5,30015,13759,7
5,36949,36049,1
5,36949,10033,1
5,25879,34618,2
5,25879,18119,2
5,25879,190,1
5,25879,3297,1
5,861,4081,23
5,861,457,15
5,861,5081,14
5,861,228,11
